,x1,x2,y1,y2,bus_no
5913,103.86307,103.85833,1.36989,1.3689,73
5914,103.85833,103.85615,1.3689,1.3691,73
5915,103.85615,103.85405,1.3691,1.36969,73
5916,103.85405,103.85111,1.36969,1.3693,73
5917,103.85111,103.84857,1.3693,1.36969,73
5918,103.89267,103.89536,1.37061,1.37017,74
5919,103.89536,103.89777,1.37017,1.3724,74
5920,103.89777,103.89725,1.3724,1.37514,74
5921,103.89725,103.89394,1.37514,1.37669,74
5922,103.89394,103.89149,1.37669,1.37634,74
5923,103.89149,103.88919,1.37634,1.37529,74
5924,103.88919,103.88674,1.37529,1.37292,74
5925,103.88674,103.88521,1.37292,1.3708,74
5926,103.88521,103.88245,1.3708,1.37064,74
5927,103.88245,103.88028,1.37064,1.37022,74
5928,103.88028,103.87815,1.37022,1.36922,74
5929,103.87815,103.87461,1.36922,1.36998,74
5930,103.87461,103.87056,1.36998,1.37125,74
5931,103.87056,103.86542,1.37125,1.37083,74
5932,103.86542,103.86307,1.37083,1.36989,74
5933,103.86307,103.85833,1.36989,1.3689,74
5934,103.85833,103.85615,1.3689,1.3691,74
5935,103.85615,103.85405,1.3691,1.36969,74
5936,103.85405,103.85111,1.36969,1.3693,74
5937,103.85111,103.84661,1.3693,1.36875,74
5938,103.84661,103.84418,1.36875,1.36619,74
5939,103.84418,103.84249,1.36619,1.36213,74
5940,103.84249,103.84174,1.36213,1.35969,74
5941,103.84174,103.84161,1.35969,1.35548,74
5942,103.84161,103.84044,1.35548,1.35256,74
5943,103.84044,103.83872,1.35256,1.346,74
5944,103.83872,103.83615,1.346,1.34178,74
5945,103.83615,103.83258,1.34178,1.34014,74
5946,103.83258,103.82011,1.34014,1.33508,74
5947,103.82011,103.81486,1.33508,1.32963,74
5948,103.81486,103.814,1.32963,1.32543,74
5949,103.814,103.81198,1.32543,1.32307,74
5950,103.81198,103.8103,1.32307,1.32398,74
5951,103.8103,103.80715,1.32398,1.32613,74
5952,103.80715,103.80572,1.32613,1.32705,74
5953,103.80572,103.80266,1.32705,1.32899,74
5954,103.80266,103.79727,1.32899,1.33082,74
5955,103.79727,103.79503,1.33082,1.33161,74
5956,103.79503,103.79237,1.33161,1.33255,74
5957,103.79237,103.78998,1.33255,1.33333,74
5958,103.78998,103.78689,1.33333,1.33443,74
5959,103.78689,103.78264,1.33443,1.33599,74
5960,103.78264,103.78032,1.33599,1.33689,74
5961,103.78032,103.77862,1.33689,1.33607,74
5962,103.77862,103.77801,1.33607,1.33082,74
5963,103.77801,103.7767,1.33082,1.32784,74
5964,103.7767,103.77571,1.32784,1.32626,74
5965,103.77571,103.77263,1.32626,1.32383,74
5966,103.77263,103.77104,1.32383,1.32143,74
5967,103.77104,103.77193,1.32143,1.31728,74
5968,103.77193,103.77218,1.31728,1.31553,74
5969,103.77218,103.77479,1.31553,1.31266,74
5970,103.77479,103.77868,1.31266,1.31168,74
5971,103.77868,103.78202,1.31168,1.30956,74
5972,103.78202,103.78191,1.30956,1.30697,74
5973,103.78191,103.78108,1.30697,1.30516,74
5974,103.78108,103.78282,1.30516,1.30257,74
5975,103.78282,103.78448,1.30257,1.30059,74
5976,103.78448,103.78788,1.30059,1.30418,74
5977,103.78788,103.79058,1.30418,1.3065,74
5978,103.79058,103.79254,1.3065,1.3074,74
5979,103.79254,103.79293,1.3074,1.30907,74
5980,103.79293,103.79236,1.30907,1.30917,74
5981,103.79236,103.79328,1.30917,1.30841,74
5982,103.79328,103.79228,1.30841,1.30722,74
5983,103.79228,103.79085,1.30722,1.30633,74
5984,103.79085,103.78724,1.30633,1.30253,74
5985,103.78724,103.78467,1.30253,1.30005,74
5986,103.78467,103.78184,1.30005,1.3037,74
5987,103.78184,103.78208,1.3037,1.30739,74
5988,103.78208,103.7812,1.30739,1.30965,74
5989,103.7812,103.77838,1.30965,1.31123,74
5990,103.77838,103.77553,1.31123,1.31236,74
5991,103.77553,103.77179,1.31236,1.31487,74
5992,103.77179,103.77125,1.31487,1.3178,74
5993,103.77125,103.77087,1.3178,1.32179,74
5994,103.77087,103.77219,1.32179,1.32402,74
5995,103.77219,103.77543,1.32402,1.32647,74
5996,103.77543,103.77715,1.32647,1.32918,74
5997,103.77715,103.77769,1.32918,1.33244,74
5998,103.77769,103.77817,1.33244,1.33609,74
5999,103.77817,103.7818,1.33609,1.3368,74
6000,103.7818,103.78463,1.3368,1.3358,74
6001,103.78463,103.7878,1.3358,1.33475,74
6002,103.7878,103.79206,1.33475,1.33325,74
6003,103.79206,103.79657,1.33325,1.3317,74
6004,103.79657,103.79993,1.3317,1.33045,74
6005,103.79993,103.80305,1.33045,1.3294,74
6006,103.80305,103.80759,1.3294,1.32653,74
6007,103.80759,103.81026,1.32653,1.3247,74
6008,103.81026,103.81351,1.3247,1.32554,74
6009,103.81351,103.81451,1.32554,1.32974,74
6010,103.81451,103.81874,1.32974,1.33506,74
6011,103.81874,103.83271,1.33506,1.34065,74
6012,103.83271,103.83597,1.34065,1.34219,74
6013,103.83597,103.83826,1.34219,1.34555,74
6014,103.83826,103.83947,1.34555,1.35017,74
6015,103.83947,103.84031,1.35017,1.35316,74
6016,103.84031,103.84133,1.35316,1.35567,74
6017,103.84133,103.84134,1.35567,1.35951,74
6018,103.84134,103.84214,1.35951,1.36221,74
6019,103.84214,103.84341,1.36221,1.36567,74
6020,103.84341,103.84618,1.36567,1.36914,74
6021,103.84618,103.85081,1.36914,1.36945,74
6022,103.85081,103.85357,1.36945,1.36996,74
6023,103.85357,103.85601,1.36996,1.36949,74
6024,103.85601,103.85886,1.36949,1.36919,74
6025,103.85886,103.86285,1.36919,1.3702,74
6026,103.86285,103.86525,1.3702,1.37114,74
6027,103.86525,103.87015,1.37114,1.37173,74
6028,103.87015,103.87326,1.37173,1.37094,74
6029,103.87326,103.87781,1.37094,1.3699,74
6030,103.87781,103.88019,1.3699,1.37088,74
6031,103.88019,103.8824,1.37088,1.37095,74
6032,103.8824,103.88514,1.37095,1.37116,74
6033,103.88514,103.88634,1.37116,1.37291,74
6034,103.88634,103.88808,1.37291,1.37481,74
6035,103.88808,103.89055,1.37481,1.37635,74
6036,103.89055,103.89366,1.37635,1.377,74
6037,103.89366,103.89775,1.377,1.37501,74
6038,103.89775,103.89837,1.37501,1.37249,74
6039,103.89837,103.89603,1.37249,1.37037,74
6040,103.89603,103.89267,1.37037,1.37061,74
6041,103.7583,103.76086,1.38376,1.38104,75
6042,103.76086,103.76232,1.38104,1.3803,75
6043,103.76232,103.7646,1.3803,1.37877,75
6044,103.7646,103.76727,1.37877,1.37732,75
6045,103.76727,103.76922,1.37732,1.3761,75
6046,103.76922,103.77029,1.3761,1.37323,75
6047,103.77029,103.7676,1.37323,1.37163,75
6048,103.7676,103.76507,1.37163,1.36876,75
6049,103.76507,103.76634,1.36876,1.36702,75
6050,103.76634,103.76773,1.36702,1.36275,75
6051,103.76773,103.76744,1.36275,1.35941,75
6052,103.76744,103.76885,1.35941,1.3557,75
6053,103.76885,103.77001,1.3557,1.35219,75
6054,103.77001,103.77108,1.35219,1.3482,75
6055,103.77108,103.7733,1.3482,1.34583,75
6056,103.7733,103.77692,1.34583,1.34325,75
6057,103.77692,103.77941,1.34325,1.34007,75
6058,103.77941,103.77862,1.34007,1.33607,75
6059,103.77862,103.77801,1.33607,1.33082,75
6060,103.77801,103.7767,1.33082,1.32784,75
6061,103.7767,103.77571,1.32784,1.32626,75
6062,103.77571,103.77263,1.32626,1.32383,75
6063,103.77263,103.77104,1.32383,1.32143,75
6064,103.77104,103.77279,1.32143,1.31965,75
6065,103.77279,103.77377,1.31965,1.3201,75
6066,103.77377,103.77656,1.3201,1.32091,75
6067,103.77656,103.78019,1.32091,1.32105,75
6068,103.78019,103.78244,1.32105,1.31958,75
6069,103.78244,103.78559,1.31958,1.31827,75
6070,103.78559,103.78904,1.31827,1.31619,75
6071,103.78904,103.79069,1.31619,1.31467,75
6072,103.79069,103.79454,1.31467,1.31256,75
6073,103.79454,103.80166,1.31256,1.31153,75
6074,103.80166,103.80523,1.31153,1.3106,75
6075,103.80523,103.80716,1.3106,1.30989,75
6076,103.80716,103.81038,1.30989,1.30817,75
6077,103.81038,103.81452,1.30817,1.30672,75
6078,103.81452,103.82013,1.30672,1.30674,75
6079,103.82013,103.82355,1.30674,1.3042,75
6080,103.82355,103.82415,1.3042,1.30038,75
6081,103.82415,103.82665,1.30038,1.29926,75
6082,103.82665,103.82839,1.29926,1.2991,75
6083,103.82839,103.83053,1.2991,1.29796,75
6084,103.83053,103.83206,1.29796,1.29504,75
6085,103.83206,103.83284,1.29504,1.29363,75
6086,103.83284,103.83441,1.29363,1.29078,75
6087,103.83441,103.83496,1.29078,1.28623,75
6088,103.83496,103.83518,1.28623,1.28475,75
6089,103.83518,103.83838,1.28475,1.28177,75
6090,103.83838,103.84113,1.28177,1.27553,75
6091,103.84113,103.84193,1.27553,1.27327,75
6092,103.84193,103.8449,1.27327,1.27398,75
6093,103.8449,103.8481,1.27398,1.27783,75
6094,103.8481,103.85086,1.27783,1.28207,75
6095,103.85086,103.85342,1.28207,1.28562,75
6096,103.85342,103.85453,1.28562,1.29096,75
6097,103.85453,103.85921,1.29096,1.29153,75
6098,103.85921,103.86149,1.29153,1.29147,75
6099,103.86149,103.86183,1.29147,1.28938,75
6100,103.86183,103.85903,1.28938,1.2895,75
6101,103.85903,103.8564,1.2895,1.28996,75
6102,103.8564,103.85293,1.28996,1.28879,75
6103,103.85293,103.85289,1.28879,1.28341,75
6104,103.85289,103.85136,1.28341,1.28098,75
6105,103.85136,103.84957,1.28098,1.27807,75
6106,103.84957,103.84687,1.27807,1.27408,75
6107,103.84687,103.84035,1.27408,1.27346,75
6108,103.84035,103.84059,1.27346,1.27677,75
6109,103.84059,103.83801,1.27677,1.28166,75
6110,103.83801,103.83406,1.28166,1.28476,75
6111,103.83406,103.8336,1.28476,1.28686,75
6112,103.8336,103.8335,1.28686,1.28837,75
6113,103.8335,103.83223,1.28837,1.29152,75
6114,103.83223,103.83084,1.29152,1.29409,75
6115,103.83084,103.82998,1.29409,1.29764,75
6116,103.82998,103.82651,1.29764,1.29907,75
6117,103.82651,103.82403,1.29907,1.30023,75
6118,103.82403,103.82334,1.30023,1.30392,75
6119,103.82334,103.82178,1.30392,1.30544,75
6120,103.82178,103.81984,1.30544,1.30635,75
6121,103.81984,103.81431,1.30635,1.30634,75
6122,103.81431,103.81186,1.30634,1.30693,75
6123,103.81186,103.8094,1.30693,1.30839,75
6124,103.8094,103.80544,1.30839,1.31002,75
6125,103.80544,103.8012,1.31002,1.31115,75
6126,103.8012,103.79445,1.31115,1.31223,75
6127,103.79445,103.79008,1.31223,1.31473,75
6128,103.79008,103.78852,1.31473,1.31623,75
6129,103.78852,103.78592,1.31623,1.31793,75
6130,103.78592,103.78243,1.31793,1.31908,75
6131,103.78243,103.77963,1.31908,1.3208,75
6132,103.77963,103.77653,1.3208,1.32049,75
6133,103.77653,103.77396,1.32049,1.31986,75
6134,103.77396,103.77223,1.31986,1.31912,75
6135,103.77223,103.77087,1.31912,1.32179,75
6136,103.77087,103.77219,1.32179,1.32402,75
6137,103.77219,103.77543,1.32402,1.32647,75
6138,103.77543,103.77715,1.32647,1.32918,75
6139,103.77715,103.77769,1.32918,1.33244,75
6140,103.77769,103.77817,1.33244,1.33609,75
6141,103.77817,103.77701,1.33609,1.33869,75
6142,103.77701,103.77539,1.33869,1.34279,75
6143,103.77539,103.77263,1.34279,1.34585,75
6144,103.77263,103.77118,1.34585,1.34742,75
6145,103.77118,103.7698,1.34742,1.35132,75
6146,103.7698,103.76845,1.35132,1.35583,75
6147,103.76845,103.76689,1.35583,1.36043,75
6148,103.76689,103.76739,1.36043,1.36301,75
6149,103.76739,103.76698,1.36301,1.36511,75
6150,103.76698,103.76573,1.36511,1.36704,75
6151,103.76573,103.76669,1.36704,1.37119,75
6152,103.76669,103.77006,1.37119,1.37332,75
6153,103.77006,103.76937,1.37332,1.37577,75
6154,103.76937,103.76698,1.37577,1.3772,75
6155,103.76698,103.76433,1.3772,1.37888,75
6156,103.76433,103.76297,1.37888,1.3803,75
6157,103.76297,103.76037,1.3803,1.38095,75
6158,103.76037,103.7583,1.38095,1.38376,75
6159,103.84556,103.84065,1.38113,1.38336,76
6160,103.84065,103.83927,1.38336,1.38148,76
6161,103.83927,103.84007,1.38148,1.37894,76
6162,103.84007,103.83952,1.37894,1.37638,76
6163,103.83952,103.83767,1.37638,1.3743,76
6164,103.83767,103.83679,1.3743,1.37047,76
6165,103.83679,103.83959,1.37047,1.36996,76
6166,103.83959,103.84194,1.36996,1.36966,76
6167,103.84194,103.84618,1.36966,1.36914,76
6168,103.84618,103.85081,1.36914,1.36945,76
6169,103.85081,103.85357,1.36945,1.36996,76
6170,103.85357,103.85601,1.36996,1.36949,76
6171,103.85601,103.85886,1.36949,1.36919,76
6172,103.85886,103.86285,1.36919,1.3702,76
6173,103.86285,103.86525,1.3702,1.37114,76
6174,103.86525,103.87015,1.37114,1.37173,76
6175,103.87015,103.87326,1.37173,1.37094,76
6176,103.87326,103.87627,1.37094,1.36857,76
6177,103.87627,103.87522,1.36857,1.36606,76
6178,103.87522,103.87384,1.36606,1.36328,76
6179,103.87384,103.87363,1.36328,1.36134,76
6180,103.87363,103.87394,1.36134,1.35999,76
6181,103.87394,103.8741,1.35999,1.35663,76
6182,103.8741,103.87453,1.35663,1.3549,76
6183,103.87453,103.8786,1.3549,1.3517,76
6184,103.8786,103.88023,1.3517,1.34904,76
6185,103.88023,103.88107,1.34904,1.34649,76
6186,103.88107,103.88273,1.34649,1.34411,76
6187,103.88273,103.88405,1.34411,1.34216,76
6188,103.88405,103.8864,1.34216,1.33965,76
6189,103.8864,103.88758,1.33965,1.33748,76
6190,103.88758,103.88869,1.33748,1.33506,76
6191,103.88869,103.88951,1.33506,1.33156,76
6192,103.88951,103.89014,1.33156,1.32825,76
6193,103.89014,103.8908,1.32825,1.32499,76
6194,103.8908,103.89152,1.32499,1.32112,76
6195,103.89152,103.89212,1.32112,1.3186,76
6196,103.89212,103.8948,1.3186,1.31737,76
6197,103.8948,103.89747,1.31737,1.31784,76
6198,103.89747,103.90181,1.31784,1.31934,76
6199,103.90181,103.90053,1.31934,1.31753,76
6200,103.90053,103.89892,1.31753,1.31634,76
6201,103.89892,103.8956,1.31634,1.3157,76
6202,103.8956,103.89217,1.3157,1.31631,76
6203,103.89217,103.89169,1.31631,1.31857,76
6204,103.89169,103.89117,1.31857,1.32091,76
6205,103.89117,103.89037,1.32091,1.32497,76
6206,103.89037,103.88963,1.32497,1.32884,76
6207,103.88963,103.88932,1.32884,1.33078,76
6208,103.88932,103.888,1.33078,1.33531,76
6209,103.888,103.88714,1.33531,1.33743,76
6210,103.88714,103.88576,1.33743,1.33966,76
6211,103.88576,103.88345,1.33966,1.34213,76
6212,103.88345,103.88251,1.34213,1.34369,76
6213,103.88251,103.88171,1.34369,1.34521,76
6214,103.88171,103.88018,1.34521,1.34838,76
6215,103.88018,103.87775,1.34838,1.3517,76
6216,103.87775,103.87491,1.3517,1.35405,76
6217,103.87491,103.87384,1.35405,1.35745,76
6218,103.87384,103.87346,1.35745,1.36083,76
6219,103.87346,103.87404,1.36083,1.36426,76
6220,103.87404,103.87492,1.36426,1.36618,76
6221,103.87492,103.87573,1.36618,1.36815,76
6222,103.87573,103.87461,1.36815,1.36998,76
6223,103.87461,103.87056,1.36998,1.37125,76
6224,103.87056,103.86542,1.37125,1.37083,76
6225,103.86542,103.86307,1.37083,1.36989,76
6226,103.86307,103.85833,1.36989,1.3689,76
6227,103.85833,103.85615,1.3689,1.3691,76
6228,103.85615,103.85405,1.3691,1.36969,76
6229,103.85405,103.85111,1.36969,1.3693,76
6230,103.85111,103.84661,1.3693,1.36875,76
6231,103.84661,103.84332,1.36875,1.36919,76
6232,103.84332,103.83993,1.36919,1.36961,76
6233,103.83993,103.83653,1.36961,1.37053,76
6234,103.83653,103.83756,1.37053,1.37447,76
6235,103.83756,103.83928,1.37447,1.37608,76
6236,103.83928,103.83966,1.37608,1.37986,76
6237,103.83966,103.83902,1.37986,1.38151,76
6238,103.83902,103.84033,1.38151,1.38339,76
6239,103.84033,103.84384,1.38339,1.38262,76
6240,103.84384,103.84556,1.38262,1.38113,76
6241,103.75106,103.7543,1.34999,1.34897,77
6242,103.7543,103.75681,1.34897,1.34695,77
6243,103.75681,103.75861,1.34695,1.34406,77
6244,103.75861,103.75916,1.34406,1.34241,77
6245,103.75916,103.76044,1.34241,1.33915,77
6246,103.76044,103.76383,1.33915,1.33939,77
6247,103.76383,103.7656,1.33939,1.33974,77
6248,103.7656,103.76791,1.33974,1.33957,77
6249,103.76791,103.77061,1.33957,1.34057,77
6250,103.77061,103.77366,1.34057,1.34039,77
6251,103.77366,103.77531,1.34039,1.34037,77
6252,103.77531,103.77708,1.34037,1.34106,77
6253,103.77708,103.77941,1.34106,1.34007,77
6254,103.77941,103.7818,1.34007,1.3368,77
6255,103.7818,103.78463,1.3368,1.3358,77
6256,103.78463,103.7878,1.3358,1.33475,77
6257,103.7878,103.79206,1.33475,1.33325,77
6258,103.79206,103.79517,1.33325,1.33015,77
6259,103.79517,103.79443,1.33015,1.32879,77
6260,103.79443,103.79307,1.32879,1.32567,77
6261,103.79307,103.79205,1.32567,1.32399,77
6262,103.79205,103.79098,1.32399,1.32236,77
6263,103.79098,103.7896,1.32236,1.32031,77
6264,103.7896,103.78843,1.32031,1.31862,77
6265,103.78843,103.78904,1.31862,1.31619,77
6266,103.78904,103.79069,1.31619,1.31467,77
6267,103.79069,103.79454,1.31467,1.31256,77
6268,103.79454,103.80166,1.31256,1.31153,77
6269,103.80166,103.80523,1.31153,1.3106,77
6270,103.80523,103.80716,1.3106,1.30989,77
6271,103.80716,103.81038,1.30989,1.30817,77
6272,103.81038,103.81452,1.30817,1.30672,77
6273,103.81452,103.82013,1.30672,1.30674,77
6274,103.82013,103.82122,1.30674,1.30609,77
6275,103.82122,103.82579,1.30609,1.30609,77
6276,103.82579,103.82836,1.30609,1.30701,77
6277,103.82836,103.83049,1.30701,1.30588,77
6278,103.83049,103.83294,1.30588,1.30446,77
6279,103.83294,103.83701,1.30446,1.30234,77
6280,103.83701,103.84185,1.30234,1.30048,77
6281,103.84185,103.84529,1.30048,1.29931,77
6282,103.84529,103.84936,1.29931,1.29821,77
6283,103.84936,103.85147,1.29821,1.29648,77
6284,103.85147,103.85402,1.29648,1.29452,77
6285,103.85402,103.85921,1.29452,1.29153,77
6286,103.86149,103.86183,1.29147,1.28938,77
6287,103.86183,103.85903,1.28938,1.2895,77
6288,103.85903,103.8564,1.2895,1.28996,77
6289,103.8564,103.85139,1.28996,1.29395,77
6290,103.85139,103.84958,1.29395,1.29619,77
6291,103.84958,103.84781,1.29619,1.29811,77
6292,103.84781,103.84526,1.29811,1.29831,77
6293,103.84526,103.84094,1.29831,1.29987,77
6294,103.84094,103.83878,1.29987,1.30028,77
6295,103.83878,103.83624,1.30028,1.30044,77
6296,103.83624,103.8324,1.30044,1.30253,77
6297,103.8324,103.82915,1.30253,1.30454,77
6298,103.82915,103.827,1.30454,1.30397,77
6299,103.827,103.82334,1.30397,1.30392,77
6300,103.82334,103.82178,1.30392,1.30544,77
6301,103.82178,103.81984,1.30544,1.30635,77
6302,103.81984,103.81431,1.30635,1.30634,77
6303,103.81431,103.81186,1.30634,1.30693,77
6304,103.81186,103.8094,1.30693,1.30839,77
6305,103.8094,103.80544,1.30839,1.31002,77
6306,103.80544,103.8012,1.31002,1.31115,77
6307,103.8012,103.79445,1.31115,1.31223,77
6308,103.79445,103.79008,1.31223,1.31473,77
6309,103.79008,103.78793,1.31473,1.31802,77
6310,103.78793,103.78919,1.31802,1.3199,77
6311,103.78919,103.7901,1.3199,1.32123,77
6312,103.7901,103.79145,1.32123,1.32321,77
6313,103.79145,103.79283,1.32321,1.32552,77
6314,103.79283,103.79422,1.32552,1.32858,77
6315,103.79422,103.79503,1.32858,1.33161,77
6316,103.79503,103.79237,1.33161,1.33255,77
6317,103.79237,103.78998,1.33255,1.33333,77
6318,103.78998,103.78689,1.33333,1.33443,77
6319,103.78689,103.78264,1.33443,1.33599,77
6320,103.78264,103.78032,1.33599,1.33689,77
6321,103.78032,103.77701,1.33689,1.33869,77
6322,103.77701,103.77532,1.33869,1.34009,77
6323,103.77532,103.77265,1.34009,1.34028,77
6324,103.77265,103.77016,1.34028,1.34027,77
6325,103.77016,103.76827,1.34027,1.33943,77
6326,103.76827,103.76535,1.33943,1.3396,77
6327,103.76535,103.76364,1.3396,1.33915,77
6328,103.76364,103.76028,1.33915,1.33866,77
6329,103.76028,103.75908,1.33866,1.34169,77
6330,103.75908,103.75829,1.34169,1.34408,77
6331,103.75829,103.75682,1.34408,1.34649,77
6332,103.75682,103.7546,1.34649,1.3486,77
6333,103.7546,103.75106,1.3486,1.34999,77
6334,103.74154,103.7403,1.33341,1.33474,78
6335,103.7403,103.73882,1.33474,1.3345,78
6336,103.73882,103.73979,1.3345,1.33212,78
6337,103.73979,103.74307,1.33212,1.3298,78
6338,103.74307,103.74593,1.3298,1.32537,78
6339,103.74593,103.74581,1.32537,1.32152,78
6340,103.74581,103.74477,1.32152,1.31962,78
6341,103.74477,103.74214,1.31962,1.31915,78
6342,103.74214,103.73984,1.31915,1.31968,78
6343,103.73984,103.73708,1.31968,1.32024,78
6344,103.73708,103.7359,1.32024,1.31791,78
6345,103.7359,103.73498,1.31791,1.31364,78
6346,103.73498,103.73377,1.31364,1.30809,78
6347,103.73377,103.73605,1.30809,1.3063,78
6348,103.73605,103.73955,1.3063,1.3067,78
6349,103.73955,103.74285,1.3067,1.30462,78
6350,103.74285,103.7472,1.30462,1.30076,78
6351,103.7472,103.7497,1.30076,1.29875,78
6352,103.7497,103.75207,1.29875,1.29939,78
6353,103.75207,103.7527,1.29939,1.30147,78
6354,103.7527,103.75137,1.30147,1.30296,78
6355,103.75137,103.74845,1.30296,1.30169,78
6356,103.74845,103.75858,1.30169,1.31093,78
6357,103.75858,103.75999,1.31093,1.30968,78
6358,103.75999,103.76214,1.30968,1.30777,78
6359,103.76214,103.76744,1.30777,1.31148,78
6360,103.76744,103.76685,1.31148,1.31241,78
6361,103.76685,103.76503,1.31241,1.31497,78
6362,103.76503,103.76585,1.31497,1.31244,78
6363,103.76585,103.76746,1.31244,1.31093,78
6364,103.76746,103.76181,1.31093,1.30776,78
6365,103.76181,103.76044,1.30776,1.30892,78
6366,103.76044,103.75771,1.30892,1.31095,78
6367,103.75771,103.75179,1.31095,1.30423,78
6368,103.75179,103.75284,1.30423,1.30178,78
6369,103.75284,103.75254,1.30178,1.29942,78
6370,103.75254,103.74998,1.29942,1.29856,78
6371,103.74998,103.74685,1.29856,1.30003,78
6372,103.74685,103.74607,1.30003,1.30297,78
6373,103.74607,103.74253,1.30297,1.30437,78
6374,103.74253,103.73949,1.30437,1.30639,78
6375,103.73949,103.73669,1.30639,1.30598,78
6376,103.73669,103.73362,1.30598,1.30855,78
6377,103.73362,103.7345,1.30855,1.31267,78
6378,103.7345,103.73539,1.31267,1.31653,78
6379,103.73539,103.73754,1.31653,1.32035,78
6380,103.73754,103.7391,1.32035,1.32,78
6381,103.7391,103.74251,1.32,1.31928,78
6382,103.74251,103.74447,1.31928,1.31976,78
6383,103.74447,103.74546,1.31976,1.3216,78
6384,103.74546,103.74551,1.3216,1.32528,78
6385,103.74551,103.74494,1.32528,1.32762,78
6386,103.74494,103.74248,1.32762,1.32986,78
6387,103.74248,103.73957,1.32986,1.33176,78
6388,103.73957,103.73857,1.33176,1.33451,78
6389,103.73857,103.74154,1.33451,1.33341,78
6390,103.74154,103.7403,1.33341,1.33474,79
6391,103.7403,103.73882,1.33474,1.3345,79
6392,103.73882,103.73979,1.3345,1.33212,79
6393,103.73979,103.74307,1.33212,1.3298,79
6394,103.74307,103.74593,1.3298,1.32537,79
6395,103.74593,103.74581,1.32537,1.32152,79
6396,103.74581,103.74341,1.32152,1.32128,79
6397,103.74341,103.74184,1.32128,1.32177,79
6398,103.74184,103.73944,1.32177,1.32234,79
6399,103.73944,103.73708,1.32234,1.32024,79
6400,103.73708,103.7359,1.32024,1.31791,79
6401,103.7359,103.73498,1.31791,1.31364,79
6402,103.73498,103.73014,1.31364,1.31195,79
6403,103.73014,103.7228,1.31195,1.31345,79
6404,103.7228,103.71957,1.31345,1.31517,79
6405,103.71957,103.71989,1.31517,1.31699,79
6406,103.71989,103.72012,1.31699,1.32092,79
6407,103.72012,103.71907,1.32092,1.32582,79
6408,103.71907,103.72101,1.32582,1.33024,79
6409,103.72101,103.719,1.33024,1.33088,79
6410,103.719,103.71633,1.33088,1.33136,79
6411,103.71633,103.7151,1.33136,1.33408,79
6412,103.7151,103.71129,1.33408,1.33296,79
6413,103.71129,103.71025,1.33296,1.33394,79
6414,103.71025,103.71044,1.33394,1.33604,79
6415,103.71044,103.70956,1.33604,1.33882,79
6416,103.70956,103.70546,1.33882,1.33932,79
6417,103.70546,103.70996,1.33932,1.33867,79
6418,103.70996,103.71035,1.33867,1.33624,79
6419,103.71035,103.7105,1.33624,1.33418,79
6420,103.7105,103.71108,1.33418,1.33312,79
6421,103.71108,103.71459,1.33312,1.33414,79
6422,103.71459,103.71634,1.33414,1.33188,79
6423,103.71634,103.71986,1.33188,1.33138,79
6424,103.71986,103.72122,1.33138,1.33026,79
6425,103.72122,103.7193,1.33026,1.32586,79
6426,103.7193,103.72025,1.32586,1.32107,79
6427,103.72025,103.72043,1.32107,1.31869,79
6428,103.72043,103.71987,1.31869,1.31565,79
6429,103.71987,103.72231,1.31565,1.31393,79
6430,103.72231,103.73045,1.31393,1.31226,79
6431,103.73045,103.7345,1.31226,1.31267,79
6432,103.7345,103.73539,1.31267,1.31653,79
6433,103.73539,103.73754,1.31653,1.32035,79
6434,103.73754,103.73947,1.32035,1.32247,79
6435,103.73947,103.74143,1.32247,1.32206,79
6436,103.74143,103.74407,1.32206,1.32043,79
6437,103.74407,103.74546,1.32043,1.3216,79
6438,103.74546,103.74551,1.3216,1.32528,79
6439,103.74551,103.74494,1.32528,1.32762,79
6440,103.74494,103.74248,1.32762,1.32986,79
6441,103.74248,103.73957,1.32986,1.33176,79
6442,103.73957,103.73857,1.33176,1.33451,79
6443,103.73857,103.74154,1.33451,1.33341,79
6444,103.89588,103.89711,1.39178,1.38909,80
6445,103.89711,103.89898,1.38909,1.38731,80
6446,103.89898,103.90062,1.38731,1.38462,80
6447,103.90062,103.89749,1.38462,1.38151,80
6448,103.89749,103.89688,1.38151,1.37782,80
6449,103.89688,103.89522,1.37782,1.37482,80
6450,103.89522,103.8917,1.37482,1.37288,80
6451,103.8917,103.89171,1.37288,1.3714,80
6452,103.89171,103.89394,1.3714,1.36831,80
6453,103.89394,103.89195,1.36831,1.36638,80
6454,103.89195,103.88984,1.36638,1.36438,80
6455,103.88984,103.88752,1.36438,1.36219,80
6456,103.88752,103.88538,1.36219,1.36026,80
6457,103.88538,103.88218,1.36026,1.35727,80
6458,103.88218,103.878,1.35727,1.35348,80
6459,103.878,103.8786,1.35348,1.3517,80
6460,103.8786,103.88023,1.3517,1.34904,80
6461,103.88023,103.88107,1.34904,1.34649,80
6462,103.88107,103.88273,1.34649,1.34411,80
6463,103.88273,103.88405,1.34411,1.34216,80
6464,103.88405,103.8864,1.34216,1.33965,80
6465,103.8864,103.88758,1.33965,1.33748,80
6466,103.88758,103.88869,1.33748,1.33506,80
6467,103.88869,103.88951,1.33506,1.33156,80
6468,103.88951,103.89014,1.33156,1.32825,80
6469,103.89014,103.8908,1.32825,1.32499,80
6470,103.8908,103.89019,1.32499,1.31946,80
6471,103.89019,103.88669,1.31946,1.31877,80
